"sample_index","sampled_row","sampled_col","sampled_lift","sampled_accuracy","diagnostic"
"4317","chrX","chrY","0.972589901838403","0.973693677757043","label_sample_only_not_sequence_null_model"
"4318","chr16","chr19","0.986828086152835","0.98849088946123","label_sample_only_not_sequence_null_model"
"4319","chr6","chr9","0.994635176751633","0.995749937837454","label_sample_only_not_sequence_null_model"
"4320","chr13","chr19","0.987989899724584","0.989113226055102","label_sample_only_not_sequence_null_model"
"4321","chr5","chr10","0.995577998755449","0.99661548624314","label_sample_only_not_sequence_null_model"
"4322","chr10","chrY","0.964342291965311","0.965535582255049","label_sample_only_not_sequence_null_model"
"4323","chr8","chr22","0.983128565432441","0.984184738286146","label_sample_only_not_sequence_null_model"
"4324","chr13","chr22","0.982277400912718","0.983400727243235","label_sample_only_not_sequence_null_model"
"4325","chr10","chr7","0.995607067862438","0.996800358152175","label_sample_only_not_sequence_null_model"
"4326","chr22","chr9","0.990024189380796","0.991661018051422","label_sample_only_not_sequence_null_model"
"4327","chr9","chr6","0.995502034350858","0.996449923778556","label_sample_only_not_sequence_null_model"
"4328","chr18","chrY","0.968513018455333","0.969625033192296","label_sample_only_not_sequence_null_model"
"4329","chr22","chrX","0.990965648900122","0.992602477570748","label_sample_only_not_sequence_null_model"
"4330","chr10","chr1","0.99708853778216","0.998281828071898","label_sample_only_not_sequence_null_model"
"4331","chr8","chr20","0.990759719386362","0.991815892240068","label_sample_only_not_sequence_null_model"
"4332","chr4","chr10","0.996190931119136","0.997315220748272","label_sample_only_not_sequence_null_model"
"4333","chr14","chr4","0.995621585246498","0.996759738267499","label_sample_only_not_sequence_null_model"
"4334","chr14","chr12","0.993982959945729","0.99512111296673","label_sample_only_not_sequence_null_model"
"4335","chr2","chrX","0.995500020016817","0.996582272283834","label_sample_only_not_sequence_null_model"
"4336","chr6","chr9","0.994635176751633","0.995749937837454","label_sample_only_not_sequence_null_model"
"4337","chr2","chr17","0.993429079724868","0.994511331991886","label_sample_only_not_sequence_null_model"
"4338","chr9","chr2","0.997086238313957","0.998034127741655","label_sample_only_not_sequence_null_model"
"4339","chr20","chr18","0.987165636685552","0.988521741995309","label_sample_only_not_sequence_null_model"
"4340","chr11","chr12","0.995061676088112","0.996135758008228","label_sample_only_not_sequence_null_model"
"4341","chr19","chr15","0.988858551677882","0.991116284325216","label_sample_only_not_sequence_null_model"
"4342","chr19","chr3","0.994040220072893","0.996297952720228","label_sample_only_not_sequence_null_model"
"4343","chr3","chr11","0.996201778114638","0.997304943096502","label_sample_only_not_sequence_null_model"
"4344","chr12","chr15","0.991980363941867","0.992933139188008","label_sample_only_not_sequence_null_model"
"4345","chr19","chrY","0.957487572431763","0.959745305079097","label_sample_only_not_sequence_null_model"
"4346","chr2","chr17","0.993429079724868","0.994511331991886","label_sample_only_not_sequence_null_model"
"4347","chr17","chr19","0.98728578067828","0.989050222969274","label_sample_only_not_sequence_null_model"
"4348","chr2","chr7","0.996436577017055","0.997518829284072","label_sample_only_not_sequence_null_model"
"4349","chr21","chr9","0.991639778499822","0.992606571766211","label_sample_only_not_sequence_null_model"
"4350","chr3","chr20","0.991636417309976","0.99273958229184","label_sample_only_not_sequence_null_model"
"4351","chrX","chr17","0.993697458872834","0.994801234791473","label_sample_only_not_sequence_null_model"
"4352","chr20","chr4","0.994492066778725","0.995848172088481","label_sample_only_not_sequence_null_model"
"4353","chrX","chr5","0.996543711538526","0.997647487457165","label_sample_only_not_sequence_null_model"
"4354","chr20","chr14","0.988884826237734","0.990240931547491","label_sample_only_not_sequence_null_model"
"4355","chr3","chr17","0.993758294854675","0.99486145983654","label_sample_only_not_sequence_null_model"
"4356","chrY","chr17","0.993273431119268","0.994814776115033","label_sample_only_not_sequence_null_model"
"4357","chrX","chr10","0.996061205009537","0.997164980928177","label_sample_only_not_sequence_null_model"
"4358","chr13","chr6","0.996113501817768","0.997236828148285","label_sample_only_not_sequence_null_model"
"4359","chr13","chr3","0.996584502818556","0.997707829149073","label_sample_only_not_sequence_null_model"
"4360","chr6","chrX","0.995393807742156","0.996508568827976","label_sample_only_not_sequence_null_model"
"4361","chr5","chrX","0.99521063572341","0.9962481232111","label_sample_only_not_sequence_null_model"
"4362","chr13","chr19","0.987989899724584","0.989113226055102","label_sample_only_not_sequence_null_model"
"4363","chr9","chr4","0.995555979722671","0.996503869150369","label_sample_only_not_sequence_null_model"
"4364","chr18","chr14","0.992186762537947","0.99329877727491","label_sample_only_not_sequence_null_model"
"4365","chr22","chr8","0.992480922037873","0.994117750708499","label_sample_only_not_sequence_null_model"
"4366","chr18","chr10","0.995356533117795","0.996468547854758","label_sample_only_not_sequence_null_model"
"4367","chr15","chr15","0.991956032058356","0.993205071187078","label_sample_only_not_sequence_null_model"
"4368","chr18","chr1","0.997332213466208","0.998444228203171","label_sample_only_not_sequence_null_model"
"4369","chr9","chr11","0.995143985972342","0.99609187540004","label_sample_only_not_sequence_null_model"
"4370","chr13","chr8","0.995632328964381","0.996755655294898","label_sample_only_not_sequence_null_model"
"4371","chrY","chr9","0.994672806807662","0.996214151803427","label_sample_only_not_sequence_null_model"
"4372","chr15","chr22","0.981880504888112","0.983129544016834","label_sample_only_not_sequence_null_model"
"4373","chr21","chr2","0.996520891282447","0.997487684548836","label_sample_only_not_sequence_null_model"
"4374","chr19","chr22","0.979634433597033","0.981892166244367","label_sample_only_not_sequence_null_model"
"4375","chr19","chr4","0.993377097021131","0.995634829668465","label_sample_only_not_sequence_null_model"
"4376","chr11","chr7","0.996283750887325","0.997357832807442","label_sample_only_not_sequence_null_model"
"4377","chr8","chr14","0.992742317240478","0.993798490094183","label_sample_only_not_sequence_null_model"
"4378","chr21","chr7","0.994800253709436","0.995767046975825","label_sample_only_not_sequence_null_model"
"4379","chr18","chrX","0.994957351541995","0.996069366278958","label_sample_only_not_sequence_null_model"
"4380","chr8","chr14","0.992742317240478","0.993798490094183","label_sample_only_not_sequence_null_model"
"4381","chr5","chr14","0.992529678168321","0.993567165656012","label_sample_only_not_sequence_null_model"
"4382","chr7","chrX","0.995126056717717","0.996285857403604","label_sample_only_not_sequence_null_model"
"4383","chr22","chr16","0.990064793014677","0.991701621685303","label_sample_only_not_sequence_null_model"
"4384","chr20","chr4","0.994492066778725","0.995848172088481","label_sample_only_not_sequence_null_model"
"4385","chr11","chr8","0.995846139932929","0.996920221853045","label_sample_only_not_sequence_null_model"
"4386","chr13","chr17","0.992895862478186","0.994019188808703","label_sample_only_not_sequence_null_model"
"4387","chr6","chr5","0.996178642350389","0.99729340343621","label_sample_only_not_sequence_null_model"
"4388","chr18","chr14","0.992186762537947","0.99329877727491","label_sample_only_not_sequence_null_model"
"4389","chr11","chr19","0.988256803447964","0.989330885368081","label_sample_only_not_sequence_null_model"
"4390","chr3","chr7","0.996671373275082","0.997774538256946","label_sample_only_not_sequence_null_model"
"4391","chr7","chrX","0.995126056717717","0.996285857403604","label_sample_only_not_sequence_null_model"
"4392","chr14","chr11","0.995102011252272","0.996240164273272","label_sample_only_not_sequence_null_model"
"4393","chr20","chrY","0.95765358645909","0.959009691768846","label_sample_only_not_sequence_null_model"
"4394","chr14","chr20","0.989188282397391","0.990326435418392","label_sample_only_not_sequence_null_model"
"4395","chr6","chr13","0.992934489446616","0.994049250532436","label_sample_only_not_sequence_null_model"
"4396","chr6","chr20","0.990722860994473","0.991837622080293","label_sample_only_not_sequence_null_model"
"4397","chr10","chrY","0.964342291965311","0.965535582255049","label_sample_only_not_sequence_null_model"
"4398","chr9","chr21","0.974738540111792","0.975686429539489","label_sample_only_not_sequence_null_model"
"4399","chr15","chr8","0.995203588927817","0.996452628056539","label_sample_only_not_sequence_null_model"
"4400","chr2","chr14","0.993015301841474","0.994097554108491","label_sample_only_not_sequence_null_model"
"4401","chr12","chr3","0.996407845790566","0.997360621036707","label_sample_only_not_sequence_null_model"
"4402","chrY","chr18","0.991881879517148","0.993423224512913","label_sample_only_not_sequence_null_model"
"4403","chr17","chr20","0.987200678055249","0.988965120346244","label_sample_only_not_sequence_null_model"
"4404","chr9","chr2","0.997086238313957","0.998034127741655","label_sample_only_not_sequence_null_model"
"4405","chr4","chr11","0.996227680762175","0.997351970391312","label_sample_only_not_sequence_null_model"
"4406","chr8","chr20","0.990759719386362","0.991815892240068","label_sample_only_not_sequence_null_model"
"4407","chrY","chr2","0.997291730395111","0.998833075390876","label_sample_only_not_sequence_null_model"
"4408","chr4","chr8","0.996410462806067","0.997534752435204","label_sample_only_not_sequence_null_model"
"4409","chr2","chr11","0.995919368520075","0.997001620787092","label_sample_only_not_sequence_null_model"
"4410","chr17","chr11","0.993909836001979","0.995674278292974","label_sample_only_not_sequence_null_model"
"4411","chr17","chr4","0.994235091232464","0.995999533523459","label_sample_only_not_sequence_null_model"
"4412","chr3","chr3","0.997144131825599","0.998247296807463","label_sample_only_not_sequence_null_model"
"4413","chr19","chr7","0.993675006164375","0.995932738811709","label_sample_only_not_sequence_null_model"
"4414","chr5","chr13","0.992534532943335","0.993572020431026","label_sample_only_not_sequence_null_model"
"4415","chr2","chr9","0.994760028297086","0.995842280564103","label_sample_only_not_sequence_null_model"
"4416","chrX","chr1","0.997662228859081","0.998766004777721","label_sample_only_not_sequence_null_model"
"4417","chr16","chr4","0.994350225624252","0.996013028932647","label_sample_only_not_sequence_null_model"
"4418","chr13","chrY","0.969056986256296","0.970180312586814","label_sample_only_not_sequence_null_model"
"4419","chr8","chr6","0.996357780891266","0.997413953744971","label_sample_only_not_sequence_null_model"
"4420","chr9","chr16","0.992456324091751","0.993404213519449","label_sample_only_not_sequence_null_model"
"4421","chr13","chr6","0.996113501817768","0.997236828148285","label_sample_only_not_sequence_null_model"
"4422","chr22","chr1","0.995904736213853","0.997541564884479","label_sample_only_not_sequence_null_model"
"4423","chr7","chr6","0.996146166338928","0.997305967024815","label_sample_only_not_sequence_null_model"
"4424","chr7","chr5","0.995941075029471","0.997100875715358","label_sample_only_not_sequence_null_model"
"4425","chr6","chr10","0.995685144149982","0.996799905235802","label_sample_only_not_sequence_null_model"
"4426","chr10","chr22","0.981456850209401","0.982650140499138","label_sample_only_not_sequence_null_model"
"4427","chr19","chr22","0.979634433597033","0.981892166244367","label_sample_only_not_sequence_null_model"
"4428","chr7","chr7","0.99617076219886","0.997330562884747","label_sample_only_not_sequence_null_model"
"4429","chr14","chr9","0.993380575050673","0.994518728071673","label_sample_only_not_sequence_null_model"
"4430","chr13","chr8","0.995632328964381","0.996755655294898","label_sample_only_not_sequence_null_model"
"4431","chr1","chr7","0.996325981415354","0.997529418289912","label_sample_only_not_sequence_null_model"
"4432","chrX","chr17","0.993697458872834","0.994801234791473","label_sample_only_not_sequence_null_model"
"4433","chr6","chrY","0.970295171308258","0.971409932394078","label_sample_only_not_sequence_null_model"
"4434","chr17","chr10","0.993383100210972","0.995147542501966","label_sample_only_not_sequence_null_model"
